id,name,publisher,category,description,url,origin_repository,source_type,record_type,install_status,verification_status,listing_source,source_commit,indexed_at
skill-5c353d93ec48,redhat/cve-skillpack,redhat,Skills by RedHat,"Understand CVEs, check product lifecycle status, gather diagnostics, and file support cases at the right severity — essential Red Hat skills for everyday operations.",https://catalog.redhat.com/en/ai/skills/detail/agentic-skill-pack-for-red-hat-customers,,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-823a0351ee74,redhat/openshift-skillpack,redhat,Skills by RedHat,"Provision, inventory, and report on OpenShift clusters — spanning Assisted Installer, OCM, ROSA, ARO, and kubeconfig fleets — through a single conversational workflow.",https://catalog.redhat.com/en/ai/skills/detail/agentic-skill-pack-for-red-hat-openshift,,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-87a762456b8b,redhat/openshift-virtualization,redhat,Skills by RedHat,"Manage the full VM lifecycle on OpenShift Virtualization — create, clone, snapshot, restore, rebalance, and report — through a single conversational workflow.",https://catalog.redhat.com/en/ai/skills/detail/agentic-skill-pack-for-red-hat-openshift-virtualization,,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-10904753dcf2,redhat/sre-skillpack,redhat,Skills by RedHat,"Discover, remediate, and verify CVEs across your RHEL fleet — orchestrating Red Hat Lightspeed and Ansible Automation Platform through a single workflow.",https://catalog.redhat.com/en/ai/skills/detail/agentic-skill-pack-for-site-reliability-engineers,,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-75200e3edba1,redis/redis-development,redis,Skills by Redis,"Redis development best practices — data structures, query engine, vector search, caching, and performance optimization.",https://github.com/redis/agent-skills/tree/main/skills/redis-development,redis/agent-skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-680ed53bccd1,remotion-dev/remotion,remotion-dev,Skills by Remotion,Programmatic video creation with React,https://officialskills.sh/remotion-dev/skills/remotion,remotion-dev/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f13b1b0e9e8f,replicate/replicate,replicate,Skills by Replicate,"Discover, compare, and run AI models using Replicate's API",https://officialskills.sh/replicate/skills/replicate,replicate/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5e01d0667822,resend/agent-email-inbox,resend,Skills by Resend,AI agent email inbox management,https://github.com/resend/resend-skills/tree/main/skills/agent-email-inbox,resend/resend-skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1121f36df84d,resend/email-best-practices,resend,Skills by Resend,Email deliverability and design best practices,https://github.com/resend/resend-skills/tree/main/skills/email-best-practices,resend/resend-skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8b4443f979eb,resend/react-email,resend,Skills by Resend,Build emails with React Email components,https://github.com/resend/resend-skills/tree/main/skills/react-email,resend/resend-skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-edea68ee99f7,resend/resend,resend,Skills by Resend,Send and manage emails via the Resend API,https://github.com/resend/resend-skills/tree/main/skills/resend,resend/resend-skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-28b9991b4938,resend/resend-cli,resend,Skills by Resend,Resend CLI commands and workflows,https://github.com/resend/resend-skills/tree/main/skills/resend-cli,resend/resend-skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ccf4eb7fce9a,sanity-io/content-experimentation-best-practices,sanity-io,Skills by Sanity Team,Content A/B testing and experimentation workflows,https://officialskills.sh/sanity-io/skills/content-experimentation-best-practices,sanity-io/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-3cb6d53bedad,sanity-io/content-modeling-best-practices,sanity-io,Skills by Sanity Team,Guidelines for designing scalable content models in Sanity,https://officialskills.sh/sanity-io/skills/content-modeling-best-practices,sanity-io/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a39539a82166,sanity-io/sanity-best-practices,sanity-io,Skills by Sanity Team,"Best practices for Sanity Studio, GROQ queries, and content workflows",https://officialskills.sh/sanity-io/skills/sanity-best-practices,sanity-io/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-58391c9dac3d,sanity-io/seo-aeo-best-practices,sanity-io,Skills by Sanity Team,SEO and answer engine optimization patterns for content sites,https://officialskills.sh/sanity-io/skills/seo-aeo-best-practices,sanity-io/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-9b9be079c67e,getsentry/sentry-android-sdk,getsentry,Skills by Sentry team for their dev team.,Full Sentry SDK setup for Android (Kotlin and Java),https://officialskills.sh/getsentry/skills/sentry-android-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a1c4aebaac8b,getsentry/sentry-browser-sdk,getsentry,Skills by Sentry team for their dev team.,Full Sentry SDK setup for browser JavaScript,https://officialskills.sh/getsentry/skills/sentry-browser-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b64091e0b66d,getsentry/sentry-cloudflare-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Cloudflare Workers, Pages, Durable Objects, Queues, and Workflows",https://officialskills.sh/getsentry/skills/sentry-cloudflare-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d985bcefac68,getsentry/sentry-cocoa-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Apple platforms (iOS, macOS, tvOS, watchOS, visionOS)",https://officialskills.sh/getsentry/skills/sentry-cocoa-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5575d61e226d,getsentry/sentry-code-review,getsentry,Skills by Sentry team for their dev team.,Review code changes using Sentry issue and trace context,https://officialskills.sh/getsentry/skills/sentry-code-review,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-28beb39b1d4c,getsentry/sentry-create-alert,getsentry,Skills by Sentry team for their dev team.,"Create Sentry alerts with email, Slack, PagerDuty, Discord, and more",https://officialskills.sh/getsentry/skills/sentry-create-alert,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-be30dd7a01e8,getsentry/sentry-dotnet-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for .NET (ASP.NET Core, MAUI, WPF, WinForms, Blazor, Azure Functions)",https://officialskills.sh/getsentry/skills/sentry-dotnet-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8cd0c3fde12d,getsentry/sentry-elixir-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Elixir, Phoenix, Plug, LiveView, Oban, and Quantum",https://officialskills.sh/getsentry/skills/sentry-elixir-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-9909b45b87bc,getsentry/sentry-feature-setup,getsentry,Skills by Sentry team for their dev team.,"Configure advanced Sentry features: AI monitoring, OTel pipelines, and alerts",https://officialskills.sh/getsentry/skills/sentry-feature-setup,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-144728d7a0d5,getsentry/sentry-fix-issues,getsentry,Skills by Sentry team for their dev team.,"Find and fix Sentry issues with stack trace, breadcrumb, and trace context via MCP",https://officialskills.sh/getsentry/skills/sentry-fix-issues,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5bbbc60a58a8,getsentry/sentry-flutter-sdk,getsentry,Skills by Sentry team for their dev team.,Full Sentry SDK setup for Flutter and Dart across all platforms,https://officialskills.sh/getsentry/skills/sentry-flutter-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8cdff591d716,getsentry/sentry-go-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Go (net/http, Gin, Echo, Fiber, FastHTTP, Iris, Negroni)",https://officialskills.sh/getsentry/skills/sentry-go-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f624d9670721,getsentry/sentry-nestjs-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for NestJS with Express or Fastify, GraphQL, microservices",https://officialskills.sh/getsentry/skills/sentry-nestjs-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8fed4d63436f,getsentry/sentry-nextjs-sdk,getsentry,Skills by Sentry team for their dev team.,Full Sentry SDK setup for Next.js 13+ (App Router and Pages Router),https://officialskills.sh/getsentry/skills/sentry-nextjs-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e9915c902975,getsentry/sentry-node-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Node.js, Bun, and Deno",https://officialskills.sh/getsentry/skills/sentry-node-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-21aefaf514dd,getsentry/sentry-otel-exporter-setup,getsentry,Skills by Sentry team for their dev team.,Configure the OpenTelemetry Collector with Sentry Exporter,https://officialskills.sh/getsentry/skills/sentry-otel-exporter-setup,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-076fad208b71,getsentry/sentry-php-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for PHP, Laravel, and Symfony",https://officialskills.sh/getsentry/skills/sentry-php-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d966f94a0183,getsentry/sentry-pr-code-review,getsentry,Skills by Sentry team for their dev team.,Review PR comments from Seer Bug Prediction and Sentry feedback,https://officialskills.sh/getsentry/skills/sentry-pr-code-review,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-00fff2758fe2,getsentry/sentry-python-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Python (Django, Flask, FastAPI, Celery, Starlette, AIOHTTP, Tornado)",https://officialskills.sh/getsentry/skills/sentry-python-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f863af244dbb,getsentry/sentry-react-native-sdk,getsentry,Skills by Sentry team for their dev team.,Full Sentry SDK setup for React Native and Expo,https://officialskills.sh/getsentry/skills/sentry-react-native-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2bf374541f8d,getsentry/sentry-react-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for React (React Router v5-v7, TanStack Router, Redux, Vite, webpack)",https://officialskills.sh/getsentry/skills/sentry-react-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-fdb92fff2c67,getsentry/sentry-ruby-sdk,getsentry,Skills by Sentry team for their dev team.,"Full Sentry SDK setup for Ruby (Rails, Sinatra, Rack, Sidekiq, Resque)",https://officialskills.sh/getsentry/skills/sentry-ruby-sdk,getsentry/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
